Name	Count	Category	Class	ProductID
使用感佳	64	身体护理	套装	845321
倍感舒适	35	身体护理	套装	845321
滋润丝滑	27	身体护理	套装	845321
操作简便	26	身体护理	套装	845321
分量足够	7	身体护理	套装	845321
温和无刺激	6	身体护理	套装	845321
漂亮好看	5	身体护理	套装	845321
工艺精湛	5	身体护理	套装	845321
高端大气	5	身体护理	套装	845321
设计出众	3	身体护理	套装	845321
用料考究	2	身体护理	套装	845321
清香怡人	125	身体护理	套装	1071755
使用感佳	22	身体护理	套装	1071755
滋润丝滑	20	身体护理	套装	1071755
倍感舒适	13	身体护理	套装	1071755
操作简便	13	身体护理	套装	1071755
高端大气	7	身体护理	套装	1071755
温和无刺激	4	身体护理	套装	1071755
丰富细腻	4	身体护理	套装	1071755
漂亮好看	2	身体护理	套装	1071755
颜色纯正	1	身体护理	套装	1071755
工艺精湛	1	身体护理	套装	1071755
清香怡人	170	身体护理	套装	206954
使用感佳	35	身体护理	套装	206954
倍感舒适	20	身体护理	套装	206954
保湿性好	18	身体护理	套装	206954
操作简便	18	身体护理	套装	206954
肌肤润滑	17	身体护理	套装	206954
温和无刺激	9	身体护理	套装	206954
颜色纯正	4	身体护理	套装	206954
赏心悦目	2	身体护理	套装	206954
工艺精湛	1	身体护理	套装	206954
高端大气	1	身体护理	套装	206954
时尚美观	1	身体护理	套装	206954
清香怡人	264	身体护理	套装	206955
使用感佳	53	身体护理	套装	206955
温和无刺激	45	身体护理	套装	206955
倍感舒适	28	身体护理	套装	206955
操作简便	22	身体护理	套装	206955
清洁干净	21	身体护理	套装	206955
格外清爽	12	身体护理	套装	206955
漂亮好看	5	身体护理	套装	206955
高端大气	3	身体护理	套装	206955
时尚美观	3	身体护理	套装	206955
尺寸合适	2	身体护理	套装	206955
设计出众	2	身体护理	套装	206955
清香怡人	191	身体护理	套装	845323
使用感佳	51	身体护理	套装	845323
温和无刺激	42	身体护理	套装	845323
倍感舒适	21	身体护理	套装	845323
省时省力	12	身体护理	套装	845323
分量足够	11	身体护理	套装	845323
清洁干净	10	身体护理	套装	845323
工艺精湛	5	身体护理	套装	845323
赏心悦目	4	身体护理	套装	845323
高端大气	3	身体护理	套装	845323
款型极佳	1	身体护理	套装	845323
设计出众	1	身体护理	套装	845323
清香怡人	284	身体护理	套装	491539
倍感舒适	50	身体护理	套装	491539
使用感佳	46	身体护理	套装	491539
格外清爽	14	身体护理	套装	491539
操作简便	10	身体护理	套装	491539
分量足够	8	身体护理	套装	491539
清凉舒爽	6	身体护理	套装	491539
清新雅致	4	身体护理	套装	491539
赏心悦目	2	身体护理	套装	491539
颜色纯正	1	身体护理	套装	491539
工艺精湛	1	身体护理	套装	491539
尺寸合适	1	身体护理	套装	491539
清香怡人	161	身体护理	套装	833234
倍感舒适	109	身体护理	套装	833234
使用感佳	53	身体护理	套装	833234
清凉舒爽	43	身体护理	套装	833234
格外清爽	34	身体护理	套装	833234
分量足够	13	身体护理	套装	833234
漂亮好看	10	身体护理	套装	833234
操作简便	8	身体护理	套装	833234
工艺精湛	7	身体护理	套装	833234
款型极佳	5	身体护理	套装	833234
高端大气	4	身体护理	套装	833234
尺寸合适	4	身体护理	套装	833234
清香怡人	166	身体护理	套装	206953
清凉舒爽	39	身体护理	套装	206953
使用感佳	37	身体护理	套装	206953
操作简便	15	身体护理	套装	206953
倍感舒适	14	身体护理	套装	206953
清洁干净	8	身体护理	套装	206953
分量足够	7	身体护理	套装	206953
工艺精湛	5	身体护理	套装	206953
颜色纯正	4	身体护理	套装	206953
高端大气	3	身体护理	套装	206953
时尚美观	3	身体护理	套装	206953
经典高贵	3	身体护理	套装	206953
清香怡人	154	身体护理	套装	206958
格外清爽	52	身体护理	套装	206958
清凉舒爽	48	身体护理	套装	206958
使用感佳	40	身体护理	套装	206958
倍感舒适	33	身体护理	套装	206958
温和无刺激	29	身体护理	套装	206958
操作简便	16	身体护理	套装	206958
颜色纯正	5	身体护理	套装	206958
工艺精湛	5	身体护理	套装	206958
漂亮好看	3	身体护理	套装	206958
设计出众	3	身体护理	套装	206958
时尚美观	2	身体护理	套装	206958
清香怡人	47	身体护理	套装	830468
倍感舒适	11	身体护理	套装	830468
肌肤润滑	11	身体护理	套装	830468
使用感佳	5	身体护理	套装	830468
清新雅致	3	身体护理	套装	830468
颜色纯正	2	身体护理	套装	830468
丰富细腻	2	身体护理	套装	830468
操作简便	2	身体护理	套装	830468
工艺精湛	1	身体护理	套装	830468
不易干涩	1	身体护理	套装	830468
款型极佳	1	身体护理	套装	830468
毫不油腻	1	身体护理	套装	22762779720
清爽舒适	1	身体护理	套装	22762779720
极其好用	1	身体护理	套装	22762779720
极其好用	2	身体护理	套装	18668078471
装得挺好	1	身体护理	套装	12671040272
清爽舒适	1	身体护理	套装	21121259422
极其好用	27	身体护理	精油	2282126
用着舒服	23	身体护理	精油	2282126
清爽舒适	19	身体护理	精油	2282126
玫瑰芳香	4	身体护理	精油	2282126
装得挺好	3	身体护理	精油	2282126
补水必备	1	身体护理	精油	2282126
清香四溢	1	身体护理	精油	2282126
分量足够	1	身体护理	精油	2282126
极其好用	37	身体护理	精油	2282144
用着舒服	33	身体护理	精油	2282144
清爽舒适	19	身体护理	精油	2282144
玫瑰芳香	12	身体护理	精油	2282144
补水效果棒	11	身体护理	精油	2282144
高端大气	3	身体护理	精油	2282144
款式漂亮	3	身体护理	精油	2282144
质感极佳	1	身体护理	精油	2282144
香味清淡	1	身体护理	精油	2282144
清香怡人	105	身体护理	精油	1955439355
倍感舒适	24	身体护理	精油	1955439355
分量足够	15	身体护理	精油	1955439355
吸收性强	14	身体护理	精油	1955439355
使用感佳	14	身体护理	精油	1955439355
肌肤紧致	11	身体护理	精油	1955439355
有益身体	7	身体护理	精油	1955439355
高端大气	4	身体护理	精油	1955439355
容量充足	4	身体护理	精油	1955439355
赏心悦目	2	身体护理	精油	1955439355
工艺精湛	2	身体护理	精油	1955439355
质地一流	1	身体护理	精油	1955439355
清香怡人	26	身体护理	精油	2388044
使用感佳	10	身体护理	精油	2388044
有助睡眠	9	身体护理	精油	2388044
倍感舒适	4	身体护理	精油	2388044
祛痘除湿	4	身体护理	精油	2388044
操作简便	3	身体护理	精油	2388044
小巧别致	2	身体护理	精油	2388044
质地一流	2	身体护理	精油	2388044
高端大气	2	身体护理	精油	2388044
浓度适宜	2	身体护理	精油	2388044
极其好用	5	身体护理	精油	3722392
用着舒服	4	身体护理	精油	3722392
倍感光滑	1	身体护理	精油	3722392
款式漂亮	1	身体护理	精油	3722392
极其好用	14	身体护理	精油	3722390
用着舒服	12	身体护理	精油	3722390
清爽舒适	10	身体护理	精油	3722390
补水效果棒	4	身体护理	精油	3722390
装得挺好	2	身体护理	精油	3722390
极其好用	20	身体护理	精油	10462463515
用着舒服	8	身体护理	精油	10462463515
装得挺好	4	身体护理	精油	10462463515
清新淡雅	3	身体护理	精油	10462463515
清爽舒适	3	身体护理	精油	10462463515
款式漂亮	2	身体护理	精油	10462463515
不会粘手	1	身体护理	精油	10462463515
质感极佳	1	身体护理	精油	10462463515
分量足够	1	身体护理	精油	10462463515
用着舒服	16	身体护理	精油	10467405417
温和滋润	7	身体护理	精油	10467405417
清新淡雅	7	身体护理	精油	10467405417
极其好用	7	身体护理	精油	10467405417
倍感光滑	3	身体护理	精油	10467405417
气味好闻	1	身体护理	精油	10467405417
款式漂亮	1	身体护理	精油	10467405417
安全可靠	1	身体护理	精油	16327275264
极其好用	1	身体护理	精油	16327275264
极其好用	1	身体护理	精油	11175468775
清香四溢	2	身体护理	精油	13679707437
细腻柔润光滑	2	身体护理	精油	13679707437
倍感光滑	1	身体护理	精油	13679707437
洗完不紧绷	1	身体护理	精油	13679707437
颜色亮丽	1	身体护理	精油	13679707437
补水效果棒	1	身体护理	精油	13679707437
细腻光滑	1	身体护理	精油	13679707437
不会油腻	1	身体护理	精油	13679707437
极其好用	3	身体护理	精油	13679498909
不会刺痛	1	身体护理	精油	13679498909
无刺激性	1	身体护理	精油	13679498909
清洁效果显著	1	身体护理	精油	13679498909
用着舒服	1	身体护理	精油	13679498909
用后不紧绷	1	身体护理	精油	13679498909
装得挺好	1	身体护理	精油	1803488513
分量足够	2	身体护理	洗发护发	1006216284
清香怡人	1	身体护理	洗发护发	1006216284
清香怡人	4	身体护理	染发/造型	1007240606
使用感佳	2	身体护理	染发/造型	1007240606
持久性强	1	身体护理	染发/造型	1007240606
省时省力	1	身体护理	染发/造型	1007240606
设计出众	1	身体护理	染发/造型	1007240606
清香怡人	1	身体护理	香薰精油	1020035975
气味纯正	1	身体护理	香薰精油	1020035975
非常好用	2	身体护理	洗发	1000288028
清香怡人	2	身体护理	香皂	1018716907
有效止痒	1	身体护理	香皂	1018716907
倍感舒适	1	身体护理	香皂	1018716907
滋润丝滑	1	身体护理	香皂	1018716907
使用感佳	2	身体护理	香皂	1017800845
白嫩细腻	1	身体护理	香皂	1017800845
清香怡人	1	身体护理	香皂	1017800845
无油腻感	1	身体护理	香皂	1017800845
滋润丝滑	1	身体护理	香皂	1017800845
毫无气味	1	身体护理	香皂	1017800845
气味纯正	1	身体护理	香皂	1017800845
清香怡人	108	口腔护理	牙膏/牙粉	246455
高端大气	52	口腔护理	牙膏/牙粉	246455
使用感佳	43	口腔护理	牙膏/牙粉	246455
口气清新	40	口腔护理	牙膏/牙粉	246455
分量足够	31	口腔护理	牙膏/牙粉	246455
倍感舒适	20	口腔护理	牙膏/牙粉	246455
操作简便	20	口腔护理	牙膏/牙粉	246455
工艺精湛	14	口腔护理	牙膏/牙粉	246455
漂亮好看	12	口腔护理	牙膏/牙粉	246455
有益身体	9	口腔护理	牙膏/牙粉	246455
颜色纯正	7	口腔护理	牙膏/牙粉	246455
款型极佳	3	口腔护理	牙膏/牙粉	246455
使用感佳	26	口腔护理	牙膏/牙粉	2646032
口气清新	13	口腔护理	牙膏/牙粉	2646032
有益身体	8	口腔护理	牙膏/牙粉	2646032
倍感舒适	7	口腔护理	牙膏/牙粉	2646032
清香怡人	5	口腔护理	牙膏/牙粉	2646032
操作简便	3	口腔护理	牙膏/牙粉	2646032
味道柔和	3	口腔护理	牙膏/牙粉	2646032
颜色纯正	2	口腔护理	牙膏/牙粉	2646032
质地一流	1	口腔护理	牙膏/牙粉	2646032
使用感佳	16	口腔护理	牙膏/牙粉	2646080
倍感舒适	8	口腔护理	牙膏/牙粉	2646080
清香怡人	7	口腔护理	牙膏/牙粉	2646080
有益身体	6	口腔护理	牙膏/牙粉	2646080
口气清新	2	口腔护理	牙膏/牙粉	2646080
漂亮好看	1	口腔护理	牙膏/牙粉	2646080
分量足够	1	口腔护理	牙膏/牙粉	2646080
设计出众	1	口腔护理	牙膏/牙粉	2646080
格外清爽	1	口腔护理	牙膏/牙粉	2646080
清新好闻	96	口腔护理	牙膏/牙粉	1238601
超级好用	94	口腔护理	牙膏/牙粉	1238601
孕妇必备	24	口腔护理	牙膏/牙粉	1238601
口感俱佳	18	口腔护理	牙膏/牙粉	1238601
身体舒适	13	口腔护理	牙膏/牙粉	1238601
尺寸适宜	6	口腔护理	牙膏/牙粉	1238601
简单方便	5	口腔护理	牙膏/牙粉	1238601
品相一流	4	口腔护理	牙膏/牙粉	1238601
泡沫细腻	4	口腔护理	牙膏/牙粉	1238601
省事快捷	4	口腔护理	牙膏/牙粉	1238601
彰显档次	2	口腔护理	牙膏/牙粉	1238601
结构巧妙	2	口腔护理	牙膏/牙粉	1238601
无副作用	2	口腔护理	牙膏/牙粉	1238601
极其好用	13	口腔护理	牙膏/牙粉	21215132369
用着舒服	4	口腔护理	牙膏/牙粉	21215132369
口气清新	3	口腔护理	牙膏/牙粉	21215132369
清香四溢	1	口腔护理	牙膏/牙粉	21215132369
柔和不刺激	1	口腔护理	牙膏/牙粉	21215132369
没有异味	1	口腔护理	牙膏/牙粉	21215132369
倍感舒适	3	口腔护理	牙膏/牙粉	2646040
使用感佳	3	口腔护理	牙膏/牙粉	2646040
有益身体	3	口腔护理	牙膏/牙粉	2646040
漂亮好看	1	口腔护理	牙膏/牙粉	2646040
清香怡人	1	口腔护理	牙膏/牙粉	2646040
赏心悦目	1	口腔护理	牙膏/牙粉	2646040
操作简便	1	口腔护理	牙膏/牙粉	2646040
味道柔和	1	口腔护理	牙膏/牙粉	2646040
修复牙龈	1	口腔护理	牙膏/牙粉	2646040
极其好用	2	口腔护理	牙膏/牙粉	1611518994
极其好用	2	口腔护理	牙膏/牙粉	1982926755
倍感光滑	1	口腔护理	牙膏/牙粉	10477294404
深层洁净	1	口腔护理	牙膏/牙粉	10477294404
清爽舒适	1	口腔护理	牙膏/牙粉	10477294404
极其好用	1	口腔护理	牙膏/牙粉	10477294404
口气清新	1	口腔护理	牙膏/牙粉	10477294404
款式漂亮	1	口腔护理	牙膏/牙粉	10792390294
极其好用	1	口腔护理	牙膏/牙粉	26052394529
极其好用	1	口腔护理	牙膏/牙粉	19095455234
极其好用	1	口腔护理	牙膏/牙粉	1967735079
极其好用	1	口腔护理	牙膏/牙粉	24273258121
口气清新	1	口腔护理	牙膏/牙粉	1958941123
口气清新	2	口腔护理	牙膏/牙粉	27626103266
极其好用	1	口腔护理	牙膏/牙粉	15646093395
极其好用	1	口腔护理	牙膏/牙粉	27145712301
用后清凉	1	口腔护理	牙膏/牙粉	1967735078
极其好用	1	口腔护理	牙膏/牙粉	26264597992
极其好用	1	口腔护理	牙膏/牙粉	1610507558
极其好用	1	口腔护理	牙膏/牙粉	1669289456
漂亮好看	25	口腔护理	牙刷/牙线	1845825
使用感佳	13	口腔护理	牙刷/牙线	1845825
操作简便	8	口腔护理	牙刷/牙线	1845825
颜色纯正	6	口腔护理	牙刷/牙线	1845825
清香怡人	6	口腔护理	牙刷/牙线	1845825
图案精美	4	口腔护理	牙刷/牙线	1845825
分量足够	4	口腔护理	牙刷/牙线	1845825
柔软细腻	3	口腔护理	牙刷/牙线	1845825
清洁干净	2	口腔护理	牙刷/牙线	1845825
工艺精湛	2	口腔护理	牙刷/牙线	1845825
结实耐用	2	口腔护理	牙刷/牙线	1845825
可爱精美	1	口腔护理	牙刷/牙线	1845825
使用感佳	16	口腔护理	牙刷/牙线	1845841
操作简便	11	口腔护理	牙刷/牙线	1845841
牙齿白净	8	口腔护理	牙刷/牙线	1845841
漂亮好看	6	口腔护理	牙刷/牙线	1845841
赏心悦目	6	口腔护理	牙刷/牙线	1845841
柔软细腻	6	口腔护理	牙刷/牙线	1845841
分量足够	5	口腔护理	牙刷/牙线	1845841
颜色纯正	3	口腔护理	牙刷/牙线	1845841
清香怡人	2	口腔护理	牙刷/牙线	1845841
图案精美	2	口腔护理	牙刷/牙线	1845841
精致有范	2	口腔护理	牙刷/牙线	1845841
声音清晰	2	口腔护理	牙刷/牙线	1845841
方便省事	28	口腔护理	牙刷/牙线	1211545593
使用舒适	22	口腔护理	牙刷/牙线	1211545593
清洁能力强	18	口腔护理	牙刷/牙线	1211545593
居家必备	15	口腔护理	牙刷/牙线	1211545593
外观漂亮	14	口腔护理	牙刷/牙线	1211545593
易于操控	12	口腔护理	牙刷/牙线	1211545593
设计合理	11	口腔护理	牙刷/牙线	1211545593
压力十足	6	口腔护理	牙刷/牙线	1211545593
美观大方	5	口腔护理	牙刷/牙线	1211545593
噪音较小	4	口腔护理	牙刷/牙线	1211545593
多人适用	4	口腔护理	牙刷/牙线	1211545593
配件齐全	3	口腔护理	牙刷/牙线	1211545593
使用感佳	31	口腔护理	牙刷/牙线	567671
结实耐用	8	口腔护理	牙刷/牙线	567671
操作简便	7	口腔护理	牙刷/牙线	567671
倍感舒适	5	口腔护理	牙刷/牙线	567671
清洁干净	5	口腔护理	牙刷/牙线	567671
有益身体	3	口腔护理	牙刷/牙线	567671
赏心悦目	2	口腔护理	牙刷/牙线	567671
工艺精湛	2	口腔护理	牙刷/牙线	567671
款型极佳	2	口腔护理	牙刷/牙线	567671
分量足够	2	口腔护理	牙刷/牙线	567671
炫酷帅气	2	口腔护理	牙刷/牙线	567671
尺寸标准	1	口腔护理	牙刷/牙线	567671
清洁能力强	5	口腔护理	牙刷/牙线	1654793859
非常好用	5	口腔护理	牙刷/牙线	1654793859
水流量足	3	口腔护理	牙刷/牙线	1654793859
使用舒适	2	口腔护理	牙刷/牙线	1654793859
外观漂亮	2	口腔护理	牙刷/牙线	1654793859
配件齐全	2	口腔护理	牙刷/牙线	1654793859
噪音很小	2	口腔护理	牙刷/牙线	1654793859
压力十足	1	口腔护理	牙刷/牙线	1654793859
淡雅清新	1	口腔护理	牙刷/牙线	1654793859
省时便捷	1	口腔护理	牙刷/牙线	1654793859
易于操控	1	口腔护理	牙刷/牙线	1654793859
高低可调	1	口腔护理	牙刷/牙线	1654793859
声音很轻	2	口腔护理	牙刷/牙线	25542529623
用途广泛	1	口腔护理	牙刷/牙线	25542529623
使用舒适	1	口腔护理	牙刷/牙线	25542529623
外观漂亮	1	口腔护理	牙刷/牙线	25542529623
美观大方	1	口腔护理	牙刷/牙线	25542529623
非常好用	1	口腔护理	牙刷/牙线	25542529623
清洁能力强	2	口腔护理	牙刷/牙线	10710056082
非常好用	2	口腔护理	牙刷/牙线	10710056082
保护牙齿	1	口腔护理	牙刷/牙线	10710056082
方便携带	1	口腔护理	牙刷/牙线	10710056082
压力十足	1	口腔护理	牙刷/牙线	10710056082
外观漂亮	1	口腔护理	牙刷/牙线	10710056082
结实耐用	1	口腔护理	牙刷/牙线	10710056082
动力强劲	1	口腔护理	牙刷/牙线	10710056082
方便携带	6	口腔护理	牙刷/牙线	1213459536
非常好用	5	口腔护理	牙刷/牙线	1213459536
清洁能力强	2	口腔护理	牙刷/牙线	1213459536
保护健康	1	口腔护理	牙刷/牙线	1213459536
水流量足	1	口腔护理	牙刷/牙线	1213459536
耐用性佳	1	口腔护理	牙刷/牙线	1213459536
不占空间	1	口腔护理	牙刷/牙线	1213459536
极其好用	5	口腔护理	牙刷/牙线	21703345841
噪音较小	1	口腔护理	牙刷/牙线	17204231975
声音很轻	1	口腔护理	牙刷/牙线	17204231975
用途广泛	1	口腔护理	牙刷/牙线	17204231975
方便省事	1	口腔护理	牙刷/牙线	17204231975
尺寸适宜	1	口腔护理	牙刷/牙线	17204231975
使用舒适	1	口腔护理	牙刷/牙线	1597207422
保护牙齿	1	口腔护理	牙刷/牙线	1597207422
工艺精美	1	口腔护理	牙刷/牙线	1597207422
非常好用	1	口腔护理	牙刷/牙线	1597207422
耐用性佳	1	口腔护理	牙刷/牙线	1597207422
非常好用	2	口腔护理	牙刷/牙线	17176696725
手感一流	1	口腔护理	牙刷/牙线	17176696725
声音很轻	1	口腔护理	牙刷/牙线	17176696725
工艺精美	1	口腔护理	牙刷/牙线	17176696725
功能合理	3	口腔护理	牙刷/牙线	1212483324
颜色漂亮	1	口腔护理	牙刷/牙线	1212483324
外观漂亮	1	口腔护理	牙刷/牙线	1212483324
非常好用	2	口腔护理	牙刷/牙线	1774223851
节省空间	1	口腔护理	牙刷/牙线	1774223851
功能合理	1	口腔护理	牙刷/牙线	1212483325
材质柔软	1	口腔护理	牙刷/牙线	1212483325
分量十足	1	口腔护理	牙刷/牙线	1212483325
非常好用	1	口腔护理	牙刷/牙线	1212483325
使用舒适	2	口腔护理	牙刷/牙线	24270207776
方便省事	1	口腔护理	牙刷/牙线	24270207776
外观漂亮	1	口腔护理	牙刷/牙线	24270207776
美观大方	1	口腔护理	牙刷/牙线	24270207776
清洁能力强	1	口腔护理	牙刷/牙线	24270207776
非常好用	2	口腔护理	牙刷/牙线	1057734211
尺寸适宜	2	口腔护理	牙刷/牙线	1057734211
刷牙干净	1	口腔护理	牙刷/牙线	1057734211
方便省事	1	口腔护理	牙刷/牙线	1195546543
自动跳停	1	口腔护理	牙刷/牙线	1195546544
自带插头	1	口腔护理	牙刷/牙线	1195546544
