Name	Count	Category	Class	ProductID
纸质厚实	1	清洁用品	纸品湿巾	1018162857
比较实用	1	清洁用品	纸品湿巾	1018162857
看着不错	1	清洁用品	纸品湿巾	1018162857
宝贝漂亮	1	清洁用品	纸品湿巾	1018162857
十分漂亮	1	清洁用品	纸品湿巾	1018162857
材质柔软舒适	1	清洁用品	纸品湿巾	1018162857
生活方便	21	清洁用品	纸品湿巾	1005315676
非常好用	6	清洁用品	纸品湿巾	1005315676
用着舒服	1	清洁用品	纸品湿巾	1005315676
工艺精致	1	清洁用品	纸品湿巾	1005315676
做工精致	1	清洁用品	纸品湿巾	1005315676
清凉舒爽	1	清洁用品	纸品湿巾	1005315676
超级好看	1	清洁用品	纸品湿巾	1005315676
稳当可靠	1	清洁用品	纸品湿巾	1005315676
柔顺舒服	1	清洁用品	纸品湿巾	1005315676
柔顺舒服	3	清洁用品	纸品湿巾	13140124961
柔软舒适	2	清洁用品	纸品湿巾	13140124961
分量充足	1	清洁用品	纸品湿巾	13140124961
超级好用	6	清洁用品	纸品湿巾	1093680476
非常好用	4	清洁用品	纸品湿巾	1093680476
比较实用	1	清洁用品	纸品湿巾	1093680476
生活方便	46	清洁用品	纸品湿巾	1148087033
非常好用	19	清洁用品	纸品湿巾	1148087033
超级好用	10	清洁用品	纸品湿巾	1148087033
分量充足	3	清洁用品	纸品湿巾	1148087033
质地一流	1	清洁用品	纸品湿巾	1148087033
极其细腻	1	清洁用品	纸品湿巾	1148087033
高端时尚	1	清洁用品	纸品湿巾	1148087033
精美漂亮	1	清洁用品	纸品湿巾	1148087033
美观大气	1	清洁用品	纸品湿巾	1148087033
比较小巧	1	清洁用品	纸品湿巾	1148087033
柔顺舒服	2	清洁用品	纸品湿巾	18645111317
柔软度高	1	清洁用品	纸品湿巾	18645111317
非常好用	1	清洁用品	纸品湿巾	18645111317
不掉毛屑	1	清洁用品	纸品湿巾	18645111317
柔顺舒服	25	清洁用品	纸品湿巾	10620339467
柔软舒适	20	清洁用品	纸品湿巾	10620339467
生活方便	6	清洁用品	纸品湿巾	10620339467
大小合适	5	清洁用品	纸品湿巾	10620339467
工艺精致	2	清洁用品	纸品湿巾	10620339467
手感细腻	2	清洁用品	纸品湿巾	10620339467
做工精致	1	清洁用品	纸品湿巾	10620339467
高端大气	1	清洁用品	纸品湿巾	10620339467
非常好用	4	清洁用品	纸品湿巾	13140124962
柔顺舒服	2	清洁用品	纸品湿巾	13140124962
生活方便	2	清洁用品	纸品湿巾	13140124962
柔软吸水	1	清洁用品	纸品湿巾	13140124962
细腻丝滑	1	清洁用品	纸品湿巾	13140124962
超级舒服	1	清洁用品	纸品湿巾	13140124962
生活方便	17	清洁用品	纸品湿巾	1523433344
非常好用	3	清洁用品	纸品湿巾	1523433344
超级好用	2	清洁用品	纸品湿巾	1523433344
比较合理	1	清洁用品	纸品湿巾	1523433344
材料触感舒服	1	清洁用品	纸品湿巾	1523433344
颜值爆表	1	清洁用品	纸品湿巾	1523433344
面料舒服	1	清洁用品	纸品湿巾	1523433344
稳当可靠	1	清洁用品	纸品湿巾	1523433344
柔顺舒服	4	清洁用品	纸品湿巾	1143323570
超软超舒服	3	清洁用品	纸品湿巾	1143323570
生活方便	3	清洁用品	纸品湿巾	1143323570
宝贝漂亮	2	清洁用品	纸品湿巾	1143323570
质感十足	1	清洁用品	纸品湿巾	1143323570
质地柔软	1	清洁用品	纸品湿巾	1143323570
生活方便	8	清洁用品	纸品湿巾	13447181462
小巧不占地	1	清洁用品	纸品湿巾	13447181462
用着舒服	1	清洁用品	纸品湿巾	13447181462
图案好看	1	清洁用品	纸品湿巾	13447181462
柔软舒适	4	清洁用品	纸品湿巾	13446138527
柔顺舒服	3	清洁用品	纸品湿巾	13446138527
生活方便	1	清洁用品	纸品湿巾	13446138527
极其好用	1	清洁用品	纸品湿巾	1620723778
柔软舒适	1	清洁用品	纸品湿巾	1412239989
安全放心	1	清洁用品	纸品湿巾	1412239989
柔软舒服	2	清洁用品	纸品湿巾	10061197256
非常好用	2	清洁用品	纸品湿巾	10061197256
超软超舒服	1	清洁用品	纸品湿巾	10061197256
柔顺舒服	8	清洁用品	纸品湿巾	1005165188
柔软细腻	3	清洁用品	纸品湿巾	1005165188
安全不刺激	2	清洁用品	纸品湿巾	1005165188
温和柔软	2	清洁用品	纸品湿巾	1005165188
生活方便	2	清洁用品	纸品湿巾	1005165188
纯棉质优	1	清洁用品	纸品湿巾	1005165188
柔顺舒服	21	清洁用品	纸品湿巾	1093675059
超级好用	18	清洁用品	纸品湿巾	1093675059
手感柔软舒适	7	清洁用品	纸品湿巾	1093675059
生活方便	4	清洁用品	纸品湿巾	1093675059
大小合适	3	清洁用品	纸品湿巾	1093675059
比较实用	1	清洁用品	纸品湿巾	1093675059
生活方便	127	清洁用品	纸品湿巾	1341470512
非常好用	27	清洁用品	纸品湿巾	1341470512
纯棉面料	3	清洁用品	纸品湿巾	1341470512
经久耐用	2	清洁用品	纸品湿巾	1341470512
材料触感舒服	2	清洁用品	纸品湿巾	1341470512
宝贝漂亮	2	清洁用品	纸品湿巾	1341470512
设计人性化	1	清洁用品	纸品湿巾	1341470512
造型可爱	1	清洁用品	纸品湿巾	1341470512
用得顺手	1	清洁用品	纸品湿巾	1341470512
极其好用	1	清洁用品	纸品湿巾	10761652786
遇水不坏	1	清洁用品	纸品湿巾	10761652786
质地柔软舒适	1	清洁用品	纸品湿巾	27598703455
柔软舒适	1	清洁用品	纸品湿巾	13860448450
生活方便	56	清洁用品	纸品湿巾	1560331050
非常好用	10	清洁用品	纸品湿巾	1560331050
超级好用	7	清洁用品	纸品湿巾	1560331050
简单大方	1	清洁用品	纸品湿巾	1560331050
味道不刺激	1	清洁用品	纸品湿巾	1560331050
毫无破损	1	清洁用品	纸品湿巾	1560331050
大方得体	1	清洁用品	纸品湿巾	1560331050
物实相符	1	清洁用品	纸品湿巾	1560331050
用着舒服	1	清洁用品	纸品湿巾	18968128718
纯棉质地	1	清洁用品	纸品湿巾	18968128718
用着舒适	1	清洁用品	纸品湿巾	18968128718
柔顺舒服	1	清洁用品	纸品湿巾	18968128718
安全不刺激	1	清洁用品	纸品湿巾	13140159968
用着舒服	1	清洁用品	纸品湿巾	13140159968
生活方便	1	清洁用品	纸品湿巾	13140159968
超级舒服	1	清洁用品	纸品湿巾	13140159968
非常好用	1	清洁用品	纸品湿巾	13140159968
柔顺舒服	1	清洁用品	纸品湿巾	13140159968
生活方便	2	清洁用品	纸品湿巾	11220994521
非常好用	1	清洁用品	纸品湿巾	11220994521
不掉毛屑	1	清洁用品	纸品湿巾	11220994521
极其好用	1	清洁用品	纸品湿巾	10491905665
生活方便	3	清洁用品	纸品湿巾	1170394516
安全不刺激	2	清洁用品	纸品湿巾	1170394516
非常好用	2	清洁用品	纸品湿巾	1170394516
水分够足	1	清洁用品	纸品湿巾	1170394516
宝贝漂亮	1	清洁用品	纸品湿巾	1170394516
柔顺舒服	1	清洁用品	纸品湿巾	1170394516
生活方便	1	清洁用品	纸品湿巾	1000025663
生活方便	13	清洁用品	纸品湿巾	1170400193
不掉毛屑	3	清洁用品	纸品湿巾	1170400193
材质柔软	2	清洁用品	纸品湿巾	1170400193
超级好用	2	清洁用品	纸品湿巾	1170400193
安全放心	2	清洁用品	纸品湿巾	1170400193
吸水性好	1	清洁用品	纸品湿巾	13140083975
毫无破损	1	清洁用品	纸品湿巾	13140083975
厚实保暖	1	清洁用品	纸品湿巾	13140083975
生活方便	13	清洁用品	纸品湿巾	18603676887
超级好用	5	清洁用品	纸品湿巾	18603676887
柔顺舒服	5	清洁用品	纸品湿巾	18603676887
非常好用	3	清洁用品	纸品湿巾	18603676887
尺寸合适	1	清洁用品	纸品湿巾	18603676887
生活方便	11	清洁用品	纸品湿巾	13447109265
柔顺舒服	2	清洁用品	纸品湿巾	13447109265
宝贝可爱	1	清洁用品	纸品湿巾	13447109265
材料滑软	1	清洁用品	纸品湿巾	13447109265
超级好用	1	清洁用品	纸品湿巾	13447109265
宝贝漂亮	1	清洁用品	纸品湿巾	13447109265
柔软厚实	1	清洁用品	纸品湿巾	13447109265
造型可爱	1	清洁用品	纸品湿巾	13447109265
极其好用	1	清洁用品	纸品湿巾	10807501108
轻爽透气	1	清洁用品	纸品湿巾	10394345471
用着舒服	1	清洁用品	纸品湿巾	10394345471
印刷清晰	1	清洁用品	纸品湿巾	10394345471
柔软舒适	1	清洁用品	纸品湿巾	10394345471
宝贝漂亮	2	清洁用品	纸品湿巾	13860448452
柔软细腻	2	清洁用品	纸品湿巾	13860448452
超软超舒服	1	清洁用品	纸品湿巾	13860448452
非常好用	1	清洁用品	纸品湿巾	13860448452
柔顺舒服	1	清洁用品	纸品湿巾	13860448452
极其好用	1	清洁用品	纸品湿巾	1993158116
极其好用	1	清洁用品	纸品湿巾	1593351512
细腻柔韧	1	清洁用品	纸品湿巾	10558297759
清香扑鼻	26	清洁用品	衣物清洁	1004819609
非常好用	9	清洁用品	衣物清洁	1004819609
超级好用	5	清洁用品	衣物清洁	1004819609
香香甜甜	4	清洁用品	衣物清洁	1004819609
味道好闻	2	清洁用品	衣物清洁	1004819609
特别干净	1	清洁用品	衣物清洁	1004819609
生活方便	1	清洁用品	衣物清洁	1004819609
清洁力强	5	清洁用品	衣物清洁	11015546598
毫无异味	5	清洁用品	衣物清洁	11015546598
文艺清新	1	清洁用品	衣物清洁	11015546598
操作简便	1	清洁用品	衣物清洁	11015546598
清香四溢	1	清洁用品	衣物清洁	15500281202
极其好用	1	清洁用品	衣物清洁	15500281202
极其好用	1	清洁用品	衣物清洁	1515690972
极其好用	2	清洁用品	衣物清洁	13756960084
极其好用	1	清洁用品	衣物清洁	1971732862
柔软顺滑	1	清洁用品	衣物清洁	15419184707
细腻丰富	1	清洁用品	衣物清洁	1000024618
泡沫细腻	1	清洁用品	衣物清洁	1000024618
气味清香	1	清洁用品	衣物清洁	1000024618
比较好用	1	清洁用品	衣物清洁	1036981545
清洁力强	1	清洁用品	衣物清洁	1037650640
极其好用	1	清洁用品	衣物清洁	1663509187
清香扑鼻	5	清洁用品	衣物清洁	16546813200
非常好用	3	清洁用品	衣物清洁	16546813200
安全不刺激	2	清洁用品	衣物清洁	16546813200
分量充足	1	清洁用品	衣物清洁	16546813200
柔顺舒服	1	清洁用品	衣物清洁	16546813200
清洁力强	10	清洁用品	清洁工具	1757387334
操作简便	8	清洁用品	清洁工具	1757387334
舒适柔软	6	清洁用品	清洁工具	1757387334
不易掉渣	6	清洁用品	清洁工具	1757387334
质感柔和	4	清洁用品	清洁工具	1757387334
美观漂亮	3	清洁用品	清洁工具	1757387334
分量充足	2	清洁用品	清洁工具	1757387334
质量极佳	2	清洁用品	清洁工具	1757387334
超强吸水	2	清洁用品	清洁工具	1757387334
力度超强	1	清洁用品	清洁工具	1757387334
除菌力强	1	清洁用品	清洁工具	1757387334
尺寸适宜	1	清洁用品	清洁工具	1757387334
尺寸合适	15	清洁用品	清洁工具	2992508
方便快捷	12	清洁用品	清洁工具	2992508
结实耐用	4	清洁用品	清洁工具	2992508
颜值颇高	3	清洁用品	清洁工具	2992508
质量上乘	2	清洁用品	清洁工具	2992508
毫无异味	2	清洁用品	清洁工具	2992508
十分厚实	2	清洁用品	清洁工具	2992508
极其好用	5	清洁用品	清洁工具	10052729113
水甩得干	1	清洁用品	清洁工具	10052729113
甩水甩得干净	1	清洁用品	清洁工具	10052729113
尺寸合适	7	清洁用品	清洁工具	2837067
十分结实	4	清洁用品	清洁工具	2837067
方便快捷	3	清洁用品	清洁工具	2837067
新颖别致	3	清洁用品	清洁工具	2837067
质量上乘	2	清洁用品	清洁工具	2837067
毫无异味	2	清洁用品	清洁工具	2837067
丰富齐全	1	清洁用品	清洁工具	2837067
必备神器	1	清洁用品	清洁工具	2837067
颜色正无色差	1	清洁用品	清洁工具	1463643182
极其好用	1	清洁用品	清洁工具	1463643182
分量足够	1	清洁用品	清洁工具	1463643182
极其好用	1	清洁用品	清洁工具	11595382283
刚好合适	2	清洁用品	清洁工具	1739060
软硬适中	1	清洁用品	清洁工具	1739060
靓丽美观	1	清洁用品	清洁工具	1739060
干净整洁	1	清洁用品	清洁工具	1739060
触感柔软	1	清洁用品	清洁工具	1739060
极其好用	2	清洁用品	清洁工具	14983727631
极其好用	3	清洁用品	清洁工具	11595283027
结实牢固	1	清洁用品	清洁工具	11595283027
厚实柔韧	1	清洁用品	清洁工具	1016713807
坚韧厚实	1	清洁用品	清洁工具	1016713807
极其好用	1	清洁用品	清洁工具	1463643188
方便快捷	4	清洁用品	清洁工具	1739065
方便实用	2	清洁用品	清洁工具	1739065
干净整洁	2	清洁用品	清洁工具	1739065
简约大气	1	清洁用品	清洁工具	1739065
触感柔软	1	清洁用品	清洁工具	1739065
颜色素净	1	清洁用品	清洁工具	1739065
造型新颖	1	清洁用品	清洁工具	1739077
创意十足	1	清洁用品	清洁工具	1739077
方便快捷	1	清洁用品	清洁工具	1739077
吸水力强	2	清洁用品	清洁工具	12045261789
极其好用	1	清洁用品	清洁工具	12045261789
那么精致	1	清洁用品	清洁工具	12045261789
极其好用	1	清洁用品	清洁工具	11158355230
极其好用	1	清洁用品	清洁工具	12098650892
极其好用	1	清洁用品	清洁工具	10465992740
桶身结实	1	清洁用品	清洁工具	1463643180
舒适柔软	15	清洁用品	清洁工具	1030257364
清洁力强	10	清洁用品	清洁工具	1030257364
操作简便	9	清洁用品	清洁工具	1030257364
超强吸水	8	清洁用品	清洁工具	1030257364
不易掉渣	7	清洁用品	清洁工具	1030257364
尺寸适宜	6	清洁用品	清洁工具	1030257364
质感柔和	3	清洁用品	清洁工具	1030257364
美观漂亮	3	清洁用品	清洁工具	1030257364
力度超强	2	清洁用品	清洁工具	1030257364
除菌力强	2	清洁用品	清洁工具	1030257364
不会受伤	1	清洁用品	清洁工具	1030257364
环保健康	1	清洁用品	清洁工具	1030257364
极其好用	4	清洁用品	清洁工具	13207774972
吸力挺强	3	清洁用品	清洁工具	13207774972
用着舒服	1	清洁用品	清洁工具	13207774972
擦玻璃神器	1	清洁用品	清洁工具	13207774972
动力强劲	1	清洁用品	清洁工具	13207774972
极其好用	2	清洁用品	清洁工具	1472436477
吸水力强	1	清洁用品	清洁工具	14603623016
极其好用	1	清洁用品	清洁工具	14603623016
精致美观	1	清洁用品	清洁工具	16958606572
高端大气	1	清洁用品	清洁工具	16958606572
极其好用	1	清洁用品	清洁工具	1632238634
极其好用	5	清洁用品	清洁工具	14190511152
款式漂亮	1	清洁用品	清洁工具	1787162905
极其好用	4	清洁用品	清洁工具	12098650890
不会太伤手	1	清洁用品	清洁工具	12098650890
容易变色	1	清洁用品	清洁工具	12098650890
颜色好看	1	清洁用品	清洁工具	1472396962
极其好用	1	清洁用品	清洁工具	13674527378
没有异味	1	清洁用品	清洁工具	12098650891
极其好用	1	清洁用品	清洁工具	12098650891
极其好用	1	清洁用品	清洁工具	1015458783
尺寸合适	1	清洁用品	清洁工具	12109492999
极其好用	1	清洁用品	清洁工具	13367648058
极其好用	1	清洁用品	清洁工具	16595599593
用着舒服	1	清洁用品	清洁工具	15571646055
没有异味	1	清洁用品	清洁工具	12082348417
用着舒服	1	清洁用品	清洁工具	15571646057
吸水力强	1	清洁用品	清洁工具	1196814005
实用性强	8	清洁用品	驱虫用品	1938087
补水效果棒	5	清洁用品	驱虫用品	1938087
分量足够	4	清洁用品	驱虫用品	1938087
不卡唇纹	3	清洁用品	驱虫用品	1938087
颜色漂亮	2	清洁用品	驱虫用品	1938087
款式漂亮	2	清洁用品	驱虫用品	1938087
一天见效	2	清洁用品	驱虫用品	1938087
修复作用	1	清洁用品	驱虫用品	1938087
安全可靠	1	清洁用品	驱虫用品	1938087
分量十足	1	清洁用品	驱虫用品	1938087
非常好用	10	清洁用品	驱虫用品	11489004312
生活方便	4	清洁用品	驱虫用品	11489004312
超级好用	3	清洁用品	驱虫用品	11489004312
安全放心	3	清洁用品	驱虫用品	11489004312
味道好闻	1	清洁用品	驱虫用品	11489004312
经久耐用	1	清洁用品	驱虫用品	11489004312
宝贝漂亮	1	清洁用品	驱虫用品	11489004312
美观大方	1	清洁用品	驱虫用品	11489004312
操作简便	42	清洁用品	驱虫用品	11687411986
功率强劲	22	清洁用品	驱虫用品	11687411986
驱蚊效果佳	19	清洁用品	驱虫用品	11687411986
美观漂亮	10	清洁用品	驱虫用品	11687411986
电量充足	8	清洁用品	驱虫用品	11687411986
做工精湛	8	清洁用品	驱虫用品	11687411986
新颖时尚	5	清洁用品	驱虫用品	11687411986
精美小巧	4	清洁用品	驱虫用品	11687411986
功能齐全	2	清洁用品	驱虫用品	11687411986
舒适柔软	2	清洁用品	驱虫用品	11687411986
灵敏度佳	2	清洁用品	驱虫用品	11687411986
持久性强	2	清洁用品	驱虫用品	11687411986
生活方便	1	清洁用品	驱虫用品	27522308883
用着舒服	1	清洁用品	驱虫用品	27523319870
极其好用	1	清洁用品	驱虫用品	27523319870
分量充足	2	清洁用品	驱虫用品	27027944319
电量充足	1	清洁用品	驱虫用品	27027944319
功率强劲	2	清洁用品	驱虫用品	11687411985
精美小巧	1	清洁用品	驱虫用品	11687411985
驱蚊效果佳	1	清洁用品	驱虫用品	11687411985
漂亮纯正	1	清洁用品	驱虫用品	11687411985
美观漂亮	1	清洁用品	驱虫用品	11687411985
清新无味	1	清洁用品	驱虫用品	26665328292
分量十足	1	清洁用品	驱虫用品	26665328292
穿着合身	1	清洁用品	驱虫用品	1593880898
非常好用	1	清洁用品	驱虫用品	1593880898
精致美观	1	清洁用品	驱虫用品	1212561366
美观漂亮	2	清洁用品	驱虫用品	10196518643
小巧精美	1	清洁用品	驱虫用品	10196518643
驱蚊效果佳	1	清洁用品	驱虫用品	10196518643
极其好用	1	清洁用品	驱虫用品	11468346130
分量十足	1	清洁用品	驱虫用品	15188711031
款式漂亮	1	清洁用品	驱虫用品	1084512717
见效迅速	1	清洁用品	驱虫用品	1084512717
非常好用	14	清洁用品	家庭清洁	10310739154
安全不刺激	3	清洁用品	家庭清洁	10310739154
泡沫丰富	3	清洁用品	家庭清洁	10310739154
生活方便	3	清洁用品	家庭清洁	10310739154
味道好极了	2	清洁用品	家庭清洁	10310739154
分量充足	1	清洁用品	家庭清洁	10310739154
清香淡雅	42	清洁用品	家庭清洁	5253879
清香怡人	23	清洁用品	家庭清洁	5253879
美观大方	13	清洁用品	家庭清洁	5253879
简单好用	7	清洁用品	家庭清洁	5253879
改善空气	3	清洁用品	家庭清洁	5253879
完美匹配	2	清洁用品	家庭清洁	5253879
分量充足	2	清洁用品	家庭清洁	5253879
使用简便	2	清洁用品	家庭清洁	5253879
柔软舒服	2	清洁用品	家庭清洁	5253879
清香淡雅	9	清洁用品	家庭清洁	5982962
改善空气	4	清洁用品	家庭清洁	5982962
美观大方	4	清洁用品	家庭清洁	5982962
清香怡人	3	清洁用品	家庭清洁	5982962
使用简便	1	清洁用品	家庭清洁	5982962
可爱呆萌	1	清洁用品	家庭清洁	5982962
简单好用	1	清洁用品	家庭清洁	5982962
精致小巧	1	清洁用品	家庭清洁	5982962
结实耐用	1	清洁用品	家庭清洁	5982962
时尚大气	1	清洁用品	家庭清洁	5982962
清香怡人	7	清洁用品	家庭清洁	5253877
车内清新	1	清洁用品	家庭清洁	5253877
简单好用	1	清洁用品	家庭清洁	5253877
简单便捷	1	清洁用品	家庭清洁	5253877
清香怡人	5	清洁用品	家庭清洁	5253889
简单好用	1	清洁用品	家庭清洁	5253889
简单便捷	1	清洁用品	家庭清洁	5253889
毫无异味	1	清洁用品	家庭清洁	5253889
清香淡雅	61	清洁用品	家庭清洁	5561781
清香怡人	41	清洁用品	家庭清洁	5561781
改善空气	24	清洁用品	家庭清洁	5561781
柔软舒服	18	清洁用品	家庭清洁	5561781
使用简便	13	清洁用品	家庭清洁	5561781
精致小巧	8	清洁用品	家庭清洁	5561781
车内清新	6	清洁用品	家庭清洁	5561781
时尚大气	6	清洁用品	家庭清洁	5561781
工艺精致	3	清洁用品	家庭清洁	5561781
不占空间	3	清洁用品	家庭清洁	5561781
安装简便	2	清洁用品	家庭清洁	5561781
材质厚实	1	清洁用品	家庭清洁	5561781
立显档次	1	清洁用品	家庭清洁	5561781
清洁力强	26	清洁用品	家庭清洁	1024499678
操作简便	11	清洁用品	家庭清洁	1024499678
容易清洗	3	清洁用品	家庭清洁	1024499678
