Name	Count	Category	Class	ProductID
泡泡控	2	面部护肤	洁面	188550
清爽薄荷味	2	面部护肤	洁面	188550
无刺激性	1	面部护肤	洁面	188550
没有残渣	1	面部护肤	洁面	188550
清新茶香	1	面部护肤	洁面	188550
安全可靠	1	面部护肤	洁面	188550
极其好用	748	面部护肤	洁面	840001
清爽舒适	177	面部护肤	洁面	840001
款式漂亮	112	面部护肤	洁面	840001
高端大气	47	面部护肤	洁面	840001
清洁效果显著	29	面部护肤	洁面	840001
分量足够	25	面部护肤	洁面	840001
深度清洁	3	面部护肤	洁面	840001
洁净清爽	3	面部护肤	洁面	840001
容易清洗	2	面部护肤	洁面	840001
安全可靠	2	面部护肤	洁面	840001
用后有效果	1	面部护肤	洁面	840001
用着舒服	43	面部护肤	洁面	2223520
倍感光滑	13	面部护肤	洁面	2223520
玫瑰芳香	5	面部护肤	洁面	2223520
装得挺好	2	面部护肤	洁面	2223520
比较高档	2	面部护肤	洁面	2223520
容易清洗	1	面部护肤	洁面	2223520
清香四溢	1	面部护肤	洁面	2223520
易冲洗干净	1	面部护肤	洁面	2223520
没有伤害	1	面部护肤	洁面	2223520
洁净温和	1	面部护肤	洁面	2223520
用着舒服	385	面部护肤	洁面	5378374
清爽舒适	276	面部护肤	洁面	5378374
柔润顺滑	11	面部护肤	洁面	5378374
容易清洗	9	面部护肤	洁面	5378374
高端大气	5	面部护肤	洁面	5378374
分量足够	5	面部护肤	洁面	5378374
精致美观	3	面部护肤	洁面	5378374
清香四溢	2	面部护肤	洁面	5378374
泡泡控	1	面部护肤	洁面	5378374
品种齐全	1	面部护肤	洁面	5378374
香味清淡	1	面部护肤	洁面	5378374
动力强劲	1	面部护肤	洁面	5378374
用着舒服	315	面部护肤	洁面	4796431
极其好用	296	面部护肤	洁面	4796431
比较高档	34	面部护肤	洁面	4796431
清洁效果显著	29	面部护肤	洁面	4796431
装得挺好	10	面部护肤	洁面	4796431
柔润顺滑	7	面部护肤	洁面	4796431
容易清洗	5	面部护肤	洁面	4796431
无刺激性	3	面部护肤	洁面	4796431
泡泡控	2	面部护肤	洁面	4796431
安全可靠	1	面部护肤	洁面	4796431
分量足够	1	面部护肤	洁面	4796431
分量十足	1	面部护肤	洁面	4796431
极其好用	100	面部护肤	洁面	6841113
清爽舒适	36	面部护肤	洁面	6841113
长期使用	23	面部护肤	洁面	6841113
补水效果棒	5	面部护肤	洁面	6841113
分量十足	3	面部护肤	洁面	6841113
装得挺好	2	面部护肤	洁面	6841113
款式漂亮	2	面部护肤	洁面	6841113
安全环保	1	面部护肤	洁面	6841113
洁净清爽	1	面部护肤	洁面	6841113
清爽舒适	240	面部护肤	洁面	4169336
装得挺好	22	面部护肤	洁面	4169336
分量足够	14	面部护肤	洁面	4169336
高端大气	7	面部护肤	洁面	4169336
清香四溢	4	面部护肤	洁面	4169336
容易清洗	3	面部护肤	洁面	4169336
分量十足	2	面部护肤	洁面	4169336
使用放心	1	面部护肤	洁面	4169336
干净清爽	1	面部护肤	洁面	4169336
动力强劲	1	面部护肤	洁面	4169336
洁净温和	1	面部护肤	洁面	4169336
极其好用	866	面部护肤	洁面	598706
清爽舒适	242	面部护肤	洁面	598706
比较高档	168	面部护肤	洁面	598706
高端大气	58	面部护肤	洁面	598706
有效去黑头	24	面部护肤	洁面	598706
毛孔紧致	5	面部护肤	洁面	598706
手感上乘	4	面部护肤	洁面	598706
磨砂质感	3	面部护肤	洁面	598706
用后有效果	1	面部护肤	洁面	598706
容易清洗	1	面部护肤	洁面	598706
泡沫丰富	1	面部护肤	洁面	598706
安全可靠	1	面部护肤	洁面	598706
干净清爽	14	面部护肤	洁面	11318325459
有效去黑头	3	面部护肤	洁面	11318325459
没有伤害	3	面部护肤	洁面	11318325459
高端大气	2	面部护肤	洁面	11318325459
安全可靠	2	面部护肤	洁面	11318325459
清洁舒缓	1	面部护肤	洁面	11318325459
容易清洗	1	面部护肤	洁面	11318325459
分量足够	1	面部护肤	洁面	11318325459
清洁油污	1	面部护肤	洁面	11318325459
款式漂亮	1	面部护肤	洁面	11318325459
极其好用	188	面部护肤	洁面	762158
用着舒服	165	面部护肤	洁面	762158
清洁效果显著	12	面部护肤	洁面	762158
分量足够	7	面部护肤	洁面	762158
款式漂亮	5	面部护肤	洁面	762158
精致美观	4	面部护肤	洁面	762158
不会伤皮肤	3	面部护肤	洁面	762158
不刺眼睛	3	面部护肤	洁面	762158
容易清洗	1	面部护肤	洁面	762158
泡沫丰富	1	面部护肤	洁面	762158
清洁毛孔	1	面部护肤	洁面	762158
安全可靠	1	面部护肤	洁面	762158
极其好用	26	面部护肤	洁面	32969107688
用着舒服	22	面部护肤	洁面	32969107688
细腻光滑	16	面部护肤	洁面	32969107688
清洁效果显著	2	面部护肤	洁面	32969107688
美观大气	2	面部护肤	洁面	32969107688
容易清洗	1	面部护肤	洁面	32969107688
清香四溢	1	面部护肤	洁面	32969107688
清洁控油	1	面部护肤	洁面	32969107688
泡沫丰富	1	面部护肤	洁面	32969107688
品种齐全	1	面部护肤	洁面	32969107688
装得挺好	1	面部护肤	洁面	32969107688
极其好用	62	面部护肤	洁面	19488770202
细腻光滑	26	面部护肤	洁面	19488770202
干净清爽	15	面部护肤	洁面	19488770202
清洁效果显著	5	面部护肤	洁面	19488770202
不会干涩	3	面部护肤	洁面	19488770202
装得挺好	3	面部护肤	洁面	19488770202
容易清洗	2	面部护肤	洁面	19488770202
温和舒爽	2	面部护肤	洁面	19488770202
泡泡控	1	面部护肤	洁面	19488770202
清新茶香	1	面部护肤	洁面	19488770202
倍感光滑	16	面部护肤	洁面	5277510
用着舒服	15	面部护肤	洁面	5277510
十分惊艳	2	面部护肤	洁面	5277510
款式漂亮	2	面部护肤	洁面	5277510
变得干净	1	面部护肤	洁面	5277510
清洗干净	1	面部护肤	洁面	5277510
完好无损	1	面部护肤	洁面	5277510
分量足够	1	面部护肤	洁面	5277510
触感良好	1	面部护肤	洁面	5277510
质地柔软	1	面部护肤	洁面	5277510
温和舒爽	1	面部护肤	洁面	5277510
极其好用	267	面部护肤	洁面	7189886
用着舒服	235	面部护肤	洁面	7189886
比较高档	37	面部护肤	洁面	7189886
清香四溢	12	面部护肤	洁面	7189886
款式漂亮	10	面部护肤	洁面	7189886
分量足够	5	面部护肤	洁面	7189886
质感极佳	4	面部护肤	洁面	7189886
容易清洗	3	面部护肤	洁面	7189886
泡沫丰富	1	面部护肤	洁面	7189886
干净舒爽	1	面部护肤	洁面	7189886
分量十足	1	面部护肤	洁面	7189886
极其好用	140	面部护肤	洁面	1750038
用着舒服	74	面部护肤	洁面	1750038
装得挺好	4	面部护肤	洁面	1750038
泡泡控	2	面部护肤	洁面	1750038
款式漂亮	2	面部护肤	洁面	1750038
不会伤皮肤	1	面部护肤	洁面	1750038
容易清洗	1	面部护肤	洁面	1750038
香味清淡	1	面部护肤	洁面	1750038
浓郁奶香	1	面部护肤	洁面	1750038
洁净温和	1	面部护肤	洁面	1750038
比较高档	102	面部护肤	洁面	1482527
高端大气	57	面部护肤	洁面	1482527
质地细腻	13	面部护肤	洁面	1482527
补水效果棒	9	面部护肤	洁面	1482527
没有失望	7	面部护肤	洁面	1482527
清洁干净	2	面部护肤	洁面	1482527
容易清洗	2	面部护肤	洁面	1482527
没有异味	1	面部护肤	洁面	1482527
非常柔软	1	面部护肤	洁面	1482527
深度清洁	1	面部护肤	洁面	1482527
清洁能力强	1	面部护肤	洁面	1482527
用着舒服	49	面部护肤	洁面	6603114
极其好用	46	面部护肤	洁面	6603114
装得挺好	5	面部护肤	洁面	6603114
深层洁净	1	面部护肤	洁面	6603114
没有异味	1	面部护肤	洁面	6603114
高端大气	1	面部护肤	洁面	6603114
深度清洁	1	面部护肤	洁面	6603114
两天见效	1	面部护肤	洁面	6603114
极其好用	403	面部护肤	洁面	4955585
用着舒服	331	面部护肤	洁面	4955585
浓郁奶香	81	面部护肤	洁面	4955585
柔嫩光滑	81	面部护肤	洁面	4955585
温和舒爽	9	面部护肤	洁面	4955585
安全可靠	5	面部护肤	洁面	4955585
高端大气	2	面部护肤	洁面	4955585
白嫩细腻	1	面部护肤	洁面	4955585
易清洗干净	1	面部护肤	洁面	4955585
清香四溢	1	面部护肤	洁面	4955585
分量足够	1	面部护肤	洁面	4955585
动力强劲	1	面部护肤	洁面	4955585
极其好用	247	面部护肤	洁面	3823519
清香四溢	4	面部护肤	洁面	3823519
不会干涩	4	面部护肤	洁面	3823519
质地柔软舒适	3	面部护肤	洁面	3823519
高端大气	3	面部护肤	洁面	3823519
款式漂亮	3	面部护肤	洁面	3823519
泡泡控	1	面部护肤	洁面	3823519
容易清洗	1	面部护肤	洁面	3823519
洁净易清理	1	面部护肤	洁面	3823519
容量足够	1	面部护肤	洁面	3823519
没有失望	1	面部护肤	洁面	3823519
动力强劲	1	面部护肤	洁面	3823519
用着舒服	387	面部护肤	洁面	187698
高端大气	33	面部护肤	洁面	187698
分量足够	17	面部护肤	洁面	187698
干净清爽	16	面部护肤	洁面	187698
柔润顺滑	7	面部护肤	洁面	187698
清香四溢	6	面部护肤	洁面	187698
深度清洁	5	面部护肤	洁面	187698
家用优选	3	面部护肤	洁面	187698
容易清洗	2	面部护肤	洁面	187698
泡泡控	1	面部护肤	洁面	187698
清洁干净	1	面部护肤	洁面	187698
动力强劲	1	面部护肤	洁面	187698
极其好用	743	面部护肤	洁面	615036
清爽舒适	167	面部护肤	洁面	615036
长期使用	36	面部护肤	洁面	615036
柔润顺滑	24	面部护肤	洁面	615036
装得挺好	10	面部护肤	洁面	615036
颜色超美	9	面部护肤	洁面	615036
洁净温和	5	面部护肤	洁面	615036
质地柔软舒适	4	面部护肤	洁面	615036
安全可靠	3	面部护肤	洁面	615036
磨砂质感	1	面部护肤	洁面	615036
细腻光滑	12	面部护肤	洁面	1986007144
洗完不干燥	8	面部护肤	洁面	1986007144
动力强劲	2	面部护肤	洁面	1986007144
容易清洗	1	面部护肤	洁面	1986007144
不刺眼睛	1	面部护肤	洁面	1986007144
清香四溢	1	面部护肤	洁面	1986007144
吸附力强	1	面部护肤	洁面	1986007144
温和舒爽	1	面部护肤	洁面	1986007144
装得挺好	1	面部护肤	洁面	1986007144
清爽舒适	146	面部护肤	洁面	1481064
比较高档	104	面部护肤	洁面	1481064
高端大气	50	面部护肤	洁面	1481064
补水效果棒	6	面部护肤	洁面	1481064
凉爽舒适	4	面部护肤	洁面	1481064
清香四溢	2	面部护肤	洁面	1481064
控油清爽	2	面部护肤	洁面	1481064
质感极佳	2	面部护肤	洁面	1481064
容易清洗	1	面部护肤	洁面	1481064
有效去黑头	1	面部护肤	洁面	1481064
安全环保	1	面部护肤	洁面	1481064
香味清淡	1	面部护肤	洁面	1481064
极其好用	140	面部护肤	洁面	10746984160
用后不紧绷	38	面部护肤	洁面	10746984160
浓郁奶香	8	面部护肤	洁面	10746984160
无刺激性	6	面部护肤	洁面	10746984160
清洁效果显著	5	面部护肤	洁面	10746984160
柔润顺滑	3	面部护肤	洁面	10746984160
香味清淡	3	面部护肤	洁面	10746984160
款式漂亮	3	面部护肤	洁面	10746984160
装得挺好	3	面部护肤	洁面	10746984160
泡泡控	2	面部护肤	洁面	10746984160
用着舒服	26	面部护肤	洁面	7507183
极其好用	17	面部护肤	洁面	7507183
清爽舒适	6	面部护肤	洁面	7507183
清洁效果显著	1	面部护肤	洁面	7507183
颜色漂亮	1	面部护肤	洁面	7507183
高端大气	1	面部护肤	洁面	7507183
十分结实	1	面部护肤	洁面	7507183
细腻光滑	247	面部护肤	洁面	4796411
清洁效果显著	45	面部护肤	洁面	4796411
装得挺好	15	面部护肤	洁面	4796411
柔润顺滑	14	面部护肤	洁面	4796411
容易清洗	8	面部护肤	洁面	4796411
泡泡控	3	面部护肤	洁面	4796411
分量足够	3	面部护肤	洁面	4796411
洁净易清理	2	面部护肤	洁面	4796411
洁净易冲洗	2	面部护肤	洁面	4796411
变得透亮	1	面部护肤	洁面	4796411
没有失望	1	面部护肤	洁面	4796411
动力强劲	1	面部护肤	洁面	4796411
款式漂亮	10	面部护肤	洁面	100001889124
极其好用	3	面部护肤	洁面	100001889124
精致美观	2	面部护肤	洁面	100001889124
倍感光滑	1	面部护肤	洁面	100001889124
清洁效果显著	1	面部护肤	洁面	100001889124
清爽舒适	1	面部护肤	洁面	100001889124
柔润顺滑	13	面部护肤	洁面	3709799
分量足够	4	面部护肤	洁面	3709799
装得挺好	4	面部护肤	洁面	3709799
清洁效果显著	2	面部护肤	洁面	3709799
安全可靠	2	面部护肤	洁面	3709799
深度清洁	2	面部护肤	洁面	3709799
无刺激性	1	面部护肤	洁面	3709799
香气四溢	1	面部护肤	洁面	3709799
容易清洗	1	面部护肤	洁面	3709799
洁净易清理	1	面部护肤	洁面	3709799
使用放心	1	面部护肤	洁面	3709799
提亮肤色	1	面部护肤	洁面	3709799
质地细腻	131	面部护肤	洁面	4796415
柔润顺滑	16	面部护肤	洁面	4796415
款式漂亮	7	面部护肤	洁面	4796415
容易清洗	5	面部护肤	洁面	4796415
装得挺好	5	面部护肤	洁面	4796415
泡泡控	2	面部护肤	洁面	4796415
洁净易清理	2	面部护肤	洁面	4796415
修复作用	1	面部护肤	洁面	4796415
深度清洁	1	面部护肤	洁面	4796415
香味清淡	1	面部护肤	洁面	4796415
没有损害	1	面部护肤	洁面	4796415
温和舒爽	1	面部护肤	洁面	4796415
极其好用	77	面部护肤	洁面	2772111
比较高档	7	面部护肤	洁面	2772111
长期使用	5	面部护肤	洁面	2772111
清香四溢	4	面部护肤	洁面	2772111
分量足够	4	面部护肤	洁面	2772111
光彩透亮	1	面部护肤	洁面	2772111
安全环保	1	面部护肤	洁面	2772111
清洗干净	1	面部护肤	洁面	2772111
洁净清爽	1	面部护肤	洁面	2772111
香味清淡	1	面部护肤	洁面	2772111
动力强劲	1	面部护肤	洁面	2772111
极其好用	97	面部护肤	洁面	819594
清爽舒适	34	面部护肤	洁面	819594
一直在用	11	面部护肤	洁面	819594
质地一流	10	面部护肤	洁面	819594
颜色纯正	5	面部护肤	洁面	819594
提亮肤色	5	面部护肤	洁面	819594
美白光滑	1	面部护肤	洁面	819594
分量足够	1	面部护肤	洁面	819594
补水效果棒	1	面部护肤	洁面	819594
用着舒服	143	面部护肤	洁面	819155
倍感光滑	53	面部护肤	洁面	819155
质地细腻	16	面部护肤	洁面	819155
柔润顺滑	10	面部护肤	洁面	819155
清洁效果显著	6	面部护肤	洁面	819155
装得挺好	3	面部护肤	洁面	819155
深度清洁	2	面部护肤	洁面	819155
易清洗干净	1	面部护肤	洁面	819155
容易清洗	1	面部护肤	洁面	819155
一点都不卡	1	面部护肤	洁面	819155
显得年轻	1	面部护肤	洁面	819155
用着舒服	89	面部护肤	洁面	6841107
清洁效果显著	7	面部护肤	洁面	6841107
质地细腻	6	面部护肤	洁面	6841107
柔润顺滑	5	面部护肤	洁面	6841107
清新无味	2	面部护肤	洁面	6841107
清香四溢	1	面部护肤	洁面	6841107
厚度合适	1	面部护肤	洁面	6841107
香味清淡	1	面部护肤	洁面	6841107
清晰透亮	1	面部护肤	洁面	6841107
极其好用	327	面部护肤	洁面	5950572
倍感光滑	90	面部护肤	洁面	5950572
深层洁净	15	面部护肤	洁面	5950572
无副作用	4	面部护肤	洁面	5950572
变得干净	3	面部护肤	洁面	5950572
简洁大气	3	面部护肤	洁面	5950572
质地细腻	3	面部护肤	洁面	5950572
洁净易清理	2	面部护肤	洁面	5950572
用后不粘腻	1	面部护肤	洁面	5950572
容易冲洗	1	面部护肤	洁面	5950572
手白嫩水润	1	面部护肤	洁面	5950572
不会伤人	1	面部护肤	洁面	5950572
极其好用	318	面部护肤	洁面	4189391
用着舒服	280	面部护肤	洁面	4189391
清爽舒适	68	面部护肤	洁面	4189391
分量足够	10	面部护肤	洁面	4189391
清洁效果显著	8	面部护肤	洁面	4189391
高端大气	8	面部护肤	洁面	4189391
容易清洗	4	面部护肤	洁面	4189391
安全可靠	3	面部护肤	洁面	4189391
没有失望	3	面部护肤	洁面	4189391
特别鲜亮	2	面部护肤	洁面	4189391
不刺眼睛	1	面部护肤	洁面	4189391
用着舒服	243	面部护肤	洁面	4732099
干净清爽	28	面部护肤	洁面	4732099
质地细腻	24	面部护肤	洁面	4732099
款式漂亮	9	面部护肤	洁面	4732099
补水效果棒	3	面部护肤	洁面	4732099
精致美观	2	面部护肤	洁面	4732099
有效去黑头	1	面部护肤	洁面	4732099
没有异味	1	面部护肤	洁面	4732099
控油清爽	1	面部护肤	洁面	4732099
用着舒服	78	面部护肤	洁面	6868525
清爽舒适	60	面部护肤	洁面	6868525
长期使用	10	面部护肤	洁面	6868525
深度清洁	2	面部护肤	洁面	6868525
款式漂亮	2	面部护肤	洁面	6868525
泡泡控	1	面部护肤	洁面	6868525
清香四溢	1	面部护肤	洁面	6868525
泡沫丰富	1	面部护肤	洁面	6868525
高端大气	1	面部护肤	洁面	6868525
香味清淡	1	面部护肤	洁面	6868525
没有失望	1	面部护肤	洁面	6868525
动力强劲	1	面部护肤	洁面	6868525
用着舒服	340	面部护肤	洁面	4554677
长期使用	42	面部护肤	洁面	4554677
分量足够	15	面部护肤	洁面	4554677
款式漂亮	5	面部护肤	洁面	4554677
清香四溢	4	面部护肤	洁面	4554677
泡泡控	2	面部护肤	洁面	4554677
款型好看	2	面部护肤	洁面	4554677
没有失望	2	面部护肤	洁面	4554677
香气四溢	1	面部护肤	洁面	4554677
容易清洗	1	面部护肤	洁面	4554677
精神多了	1	面部护肤	洁面	4554677
款式漂亮	30	面部护肤	洁面	188490
高端大气	17	面部护肤	洁面	188490
清香四溢	4	面部护肤	洁面	188490
洁净易清理	2	面部护肤	洁面	188490
无副作用	2	面部护肤	洁面	188490
变得干净	1	面部护肤	洁面	188490
容易清洗	1	面部护肤	洁面	188490
质地一流	1	面部护肤	洁面	188490
分量足够	1	面部护肤	洁面	188490
分量十足	1	面部护肤	洁面	188490
清爽舒适	42	面部护肤	洁面	633365
清洁效果显著	6	面部护肤	洁面	633365
容易清洗	2	面部护肤	洁面	633365
泡沫丰富	2	面部护肤	洁面	633365
装得挺好	2	面部护肤	洁面	633365
无刺激性	1	面部护肤	洁面	633365
香气四溢	1	面部护肤	洁面	633365
洁净易清理	1	面部护肤	洁面	633365
特别管用	1	面部护肤	洁面	633365
手感上乘	1	面部护肤	洁面	633365
精致美观	1	面部护肤	洁面	633365
比较高档	85	面部护肤	洁面	1933838
高端大气	8	面部护肤	洁面	1933838
分量足够	6	面部护肤	洁面	1933838
容易清洗	3	面部护肤	洁面	1933838
质地柔软舒适	3	面部护肤	洁面	1933838
清洗干净	3	面部护肤	洁面	1933838
补水效果棒	3	面部护肤	洁面	1933838
分量十足	3	面部护肤	洁面	1933838
泡泡控	2	面部护肤	洁面	1933838
安全可靠	1	面部护肤	洁面	1933838
洁净清爽	1	面部护肤	洁面	1933838
香味清淡	1	面部护肤	洁面	1933838
用着舒服	117	面部护肤	洁面	1938301
清爽舒适	59	面部护肤	洁面	1938301
香味清淡	7	面部护肤	洁面	1938301
清洁效果显著	6	面部护肤	洁面	1938301
款式漂亮	4	面部护肤	洁面	1938301
补水效果棒	1	面部护肤	洁面	1938301
吸附力强	1	面部护肤	洁面	1938301
没有失望	1	面部护肤	洁面	1938301
美丽时尚	1	面部护肤	洁面	1938301
用着舒服	99	面部护肤	洁面	234368
清香四溢	3	面部护肤	洁面	234368
高端大气	3	面部护肤	洁面	234368
卸妆干净	2	面部护肤	洁面	234368
补水效果棒	2	面部护肤	洁面	234368
安全环保	1	面部护肤	洁面	234368
使用放心	1	面部护肤	洁面	234368
质地细腻	1	面部护肤	洁面	234368
精美漂亮	1	面部护肤	洁面	234368
温和舒爽	1	面部护肤	洁面	234368
毛孔通透	1	面部护肤	洁面	234368
极其好用	52	面部护肤	洁面	5020761
用后不紧绷	11	面部护肤	洁面	5020761
清洁效果显著	8	面部护肤	洁面	5020761
有效去黑头	2	面部护肤	洁面	5020761
无刺激性	1	面部护肤	洁面	5020761
容易清洗	1	面部护肤	洁面	5020761
柔润顺滑	1	面部护肤	洁面	5020761
十分结实	1	面部护肤	洁面	5020761
香味清淡	1	面部护肤	洁面	5020761
款式漂亮	1	面部护肤	洁面	5020761
动力强劲	1	面部护肤	洁面	5020761
装得挺好	1	面部护肤	洁面	5020761
用着舒服	213	面部护肤	洁面	12318861127
清爽舒适	174	面部护肤	洁面	12318861127
极其好用	149	面部护肤	洁面	12318861127
清香四溢	7	面部护肤	洁面	12318861127
无副作用	6	面部护肤	洁面	12318861127
容易清洗	5	面部护肤	洁面	12318861127
皮肤白嫩	2	面部护肤	洁面	12318861127
深度清洁	2	面部护肤	洁面	12318861127
白嫩自然	2	面部护肤	洁面	12318861127
泡泡控	1	面部护肤	洁面	12318861127
安全可靠	1	面部护肤	洁面	12318861127
清洗干净	1	面部护肤	洁面	12318861127
极其好用	246	面部护肤	洁面	188549
清爽舒适	168	面部护肤	洁面	188549
比较高档	46	面部护肤	洁面	188549
款式漂亮	39	面部护肤	洁面	188549
清洁效果显著	10	面部护肤	洁面	188549
分量足够	4	面部护肤	洁面	188549
安全可靠	2	面部护肤	洁面	188549
控油清爽	2	面部护肤	洁面	188549
用后有效果	1	面部护肤	洁面	188549
容易清洗	1	面部护肤	洁面	188549
容量足够	1	面部护肤	洁面	188549
动力强劲	1	面部护肤	洁面	188549
用着舒服	61	面部护肤	洁面	1951405
细腻光滑	40	面部护肤	洁面	1951405
容易清洗	4	面部护肤	洁面	1951405
高端大气	4	面部护肤	洁面	1951405
分量足够	4	面部护肤	洁面	1951405
柔润顺滑	2	面部护肤	洁面	1951405
温和舒爽	2	面部护肤	洁面	1951405
容易冲洗	1	面部护肤	洁面	1951405
清洗干净	1	面部护肤	洁面	1951405
款型好看	1	面部护肤	洁面	1951405
洁净清爽	1	面部护肤	洁面	1951405
安全可靠	1	面部护肤	洁面	1951405
用着舒服	30	面部护肤	洁面	182610
极其好用	20	面部护肤	洁面	182610
细腻光滑	10	面部护肤	洁面	182610
清爽舒适	7	面部护肤	洁面	182610
清洁效果显著	1	面部护肤	洁面	182610
不刺眼睛	1	面部护肤	洁面	182610
款式时尚	1	面部护肤	洁面	182610
颜色淡雅	1	面部护肤	洁面	182610
用着舒服	27	面部护肤	洁面	6841109
长期使用	7	面部护肤	洁面	6841109
温和舒爽	5	面部护肤	洁面	6841109
清洁效果显著	3	面部护肤	洁面	6841109
洁净力强	1	面部护肤	洁面	6841109
外观好看	1	面部护肤	洁面	6841109
不起球球	1	面部护肤	洁面	6841109
没有异味	1	面部护肤	洁面	6841109
精致美观	1	面部护肤	洁面	6841109
安全可靠	1	面部护肤	洁面	6841109
极其好用	24	面部护肤	洁面	1323259
细腻光滑	11	面部护肤	洁面	1323259
用着舒服	10	面部护肤	洁面	1323259
分量足够	4	面部护肤	洁面	1323259
清洁效果显著	1	面部护肤	洁面	1323259
干净清爽	1	面部护肤	洁面	1323259
洁净温和	1	面部护肤	洁面	1323259
极其好用	3	面部护肤	洁面	32210642617
洗完不干燥	3	面部护肤	洁面	32210642617
细腻光滑	2	面部护肤	洁面	32210642617
洗完不紧绷	1	面部护肤	洁面	32210642617
用着舒服	1	面部护肤	洁面	32210642617
有蛮多	1	面部护肤	洁面	32210642617
用后润滑	1	面部护肤	洁面	32210642617
极其好用	20	面部护肤	洁面	1346468
款式漂亮	3	面部护肤	洁面	1346468
装得挺好	3	面部护肤	洁面	1346468
温和滋润	2	面部护肤	洁面	1346468
温和舒爽	2	面部护肤	洁面	1346468
涂上润滑	2	面部护肤	洁面	1346468
卸妆干净	1	面部护肤	洁面	1346468
水嫩光滑	1	面部护肤	洁面	1346468
用着舒服	1	面部护肤	洁面	1346468
安全可靠	1	面部护肤	洁面	1346468
细腻光滑	8	面部护肤	洁面	892498
倍感光滑	6	面部护肤	洁面	892498
极其好用	5	面部护肤	洁面	892498
用后润滑	5	面部护肤	洁面	892498
清香四溢	1	面部护肤	洁面	892498
精致美观	1	面部护肤	洁面	892498
柔润顺滑	1	面部护肤	洁面	892498
细腻光滑	2	面部护肤	洁面	100001427903
洗完不紧绷	1	面部护肤	洁面	100001427903
高端大气	1	面部护肤	洁面	100001427903
极其好用	1	面部护肤	洁面	100001427903
洗完不干燥	1	面部护肤	洁面	100001427903
装得挺好	1	面部护肤	洁面	100001427903
清爽舒适	66	面部护肤	洁面	1089184
清洁效果显著	7	面部护肤	洁面	1089184
柔润顺滑	3	面部护肤	洁面	1089184
香味清淡	3	面部护肤	洁面	1089184
泡泡控	2	面部护肤	洁面	1089184
清香四溢	2	面部护肤	洁面	1089184
不刺眼睛	1	面部护肤	洁面	1089184
简洁大气	1	面部护肤	洁面	1089184
高端大气	1	面部护肤	洁面	1089184
没有失望	1	面部护肤	洁面	1089184
极其好用	81	面部护肤	洁面	187236
用着舒服	78	面部护肤	洁面	187236
清爽舒适	27	面部护肤	洁面	187236
深度清洁	8	面部护肤	洁面	187236
